,days,len_day_data,neg_res,neut_tweet,pos_tweet
796,2018-06-17 07:30:00,306,8.169934640522875,50.326797385620914,41.50326797385621
797,2018-06-10 01:15:00,59,8.474576271186441,49.152542372881356,42.3728813559322
798,2018-06-16 03:00:00,335,15.82089552238806,40.298507462686565,43.88059701492537
799,2018-06-07 14:00:00,53,15.09433962264151,45.283018867924525,39.62264150943396
800,2018-06-05 19:30:00,45,13.333333333333334,40.0,46.666666666666664
801,2018-06-05 04:30:00,45,26.666666666666668,37.77777777777778,35.55555555555556
802,2018-06-19 12:30:00,339,14.15929203539823,55.1622418879056,30.678466076696164
803,2018-06-04 13:30:00,51,17.647058823529413,52.94117647058823,29.41176470588235
804,2018-06-17 15:30:00,316,14.873417721518987,32.91139240506329,52.21518987341772
805,2018-06-17 06:00:00,299,15.050167224080267,44.147157190635454,40.802675585284284
806,2018-06-04 13:15:00,54,14.814814814814815,53.7037037037037,31.48148148148148
807,2018-06-13 18:30:00,41,9.75609756097561,51.21951219512195,39.02439024390244
808,2018-06-05 11:30:00,54,18.51851851851852,53.7037037037037,27.77777777777778
809,2018-06-14 23:30:00,431,26.682134570765662,35.730858468677496,37.58700696055684
810,2018-06-09 03:15:00,50,4.0,36.0,60.0
811,2018-06-16 23:15:00,363,7.162534435261708,48.209366391184574,44.62809917355372
812,2018-06-10 17:45:00,59,11.864406779661017,47.45762711864407,40.67796610169491
813,2018-06-05 09:45:00,46,8.695652173913043,50.0,41.30434782608695
814,2018-06-17 09:00:00,312,12.179487179487179,43.91025641025641,43.91025641025641
815,2018-06-06 13:00:00,44,13.636363636363637,47.72727272727273,38.63636363636363
816,2018-06-09 13:30:00,35,5.714285714285714,57.142857142857146,37.142857142857146
817,2018-06-14 13:45:00,53,5.660377358490566,52.83018867924528,41.509433962264154
818,2018-06-16 06:15:00,310,10.32258064516129,50.645161290322584,39.03225806451613
819,2018-06-07 19:00:00,59,10.169491525423728,37.28813559322034,52.54237288135593
820,2018-06-10 01:45:00,32,18.75,46.875,34.375
821,2018-06-05 12:15:00,49,6.122448979591836,46.93877551020408,46.93877551020408
822,2018-06-08 07:15:00,56,3.5714285714285716,58.92857142857143,37.5
823,2018-06-03 18:00:00,54,16.666666666666668,48.148148148148145,35.18518518518518
824,2018-06-13 06:45:00,41,12.195121951219512,58.53658536585366,29.26829268292683
825,2018-06-17 01:15:00,272,10.661764705882353,37.13235294117647,52.205882352941174
826,2018-06-14 22:15:00,467,18.201284796573876,44.11134903640257,37.687366167023555
827,2018-06-15 22:00:00,325,22.46153846153846,39.38461538461539,38.15384615384615
828,2018-06-15 09:30:00,380,13.68421052631579,42.63157894736842,43.68421052631579
829,2018-06-03 18:30:00,44,6.818181818181818,52.27272727272727,40.90909090909091
830,2018-06-05 11:00:00,32,9.375,40.625,50.0
831,2018-06-15 00:15:00,394,16.497461928934012,47.96954314720812,35.53299492385787
832,2018-06-13 23:45:00,63,17.46031746031746,41.26984126984127,41.26984126984127
833,2018-06-06 08:30:00,44,13.636363636363637,52.27272727272727,34.09090909090909
834,2018-06-08 09:15:00,49,8.16326530612245,44.89795918367347,46.93877551020408
835,2018-06-17 13:30:00,243,9.876543209876543,44.44444444444444,45.67901234567901
836,2018-06-07 03:45:00,53,7.547169811320755,33.9622641509434,58.490566037735846
837,2018-06-09 03:00:00,52,11.538461538461538,46.15384615384615,42.30769230769231
838,2018-06-05 05:00:00,55,12.727272727272727,40.0,47.27272727272727
839,2018-06-15 02:00:00,438,19.863013698630137,38.35616438356164,41.78082191780822
840,2018-06-13 16:30:00,61,18.0327868852459,37.704918032786885,44.26229508196721
841,2018-06-17 04:45:00,265,6.7924528301886795,47.54716981132076,45.660377358490564
842,2018-06-05 13:45:00,66,22.727272727272727,34.84848484848485,42.42424242424242
843,2018-06-06 12:00:00,55,9.090909090909092,43.63636363636363,47.27272727272727
844,2018-06-19 13:45:00,290,14.137931034482758,40.0,45.86206896551724
845,2018-06-06 20:00:00,52,9.615384615384615,53.84615384615385,36.53846153846154
846,2018-06-16 02:15:00,305,12.131147540983607,40.32786885245902,47.540983606557376
847,2018-06-09 10:15:00,33,9.090909090909092,36.36363636363637,54.54545454545455
848,2018-06-08 02:15:00,37,8.108108108108109,37.83783783783784,54.054054054054056
849,2018-06-09 10:45:00,3,0.0,66.66666666666667,33.333333333333336
850,2018-06-16 21:15:00,416,8.653846153846153,61.05769230769231,30.28846153846154
851,2018-06-06 04:00:00,91,8.791208791208792,47.252747252747255,43.956043956043956
852,2018-06-10 00:30:00,69,31.884057971014492,33.333333333333336,34.78260869565217
853,2018-06-16 12:45:00,372,12.903225806451612,43.54838709677419,43.54838709677419
854,2018-06-18 01:00:00,385,10.909090909090908,47.27272727272727,41.81818181818182
855,2018-06-04 05:30:00,40,17.5,37.5,45.0
856,2018-06-19 17:00:00,397,10.327455919395465,49.622166246851386,40.050377833753146
857,2018-06-09 21:00:00,72,16.666666666666668,37.5,45.833333333333336
858,2018-06-13 14:45:00,66,9.090909090909092,50.0,40.90909090909091
859,2018-06-18 03:45:00,423,5.4373522458628845,58.392434988179666,36.170212765957444
860,2018-06-03 19:15:00,62,11.290322580645162,45.16129032258065,43.54838709677419
861,2018-06-07 16:30:00,53,13.20754716981132,30.18867924528302,56.60377358490566
862,2018-06-14 21:45:00,453,18.763796909492275,43.04635761589404,38.18984547461368
863,2018-06-08 23:00:00,69,11.594202898550725,39.130434782608695,49.27536231884058
864,2018-06-05 18:15:00,87,11.494252873563218,44.827586206896555,43.67816091954023
865,2018-06-06 02:15:00,62,6.451612903225806,50.0,43.54838709677419
866,2018-06-08 17:30:00,49,6.122448979591836,48.97959183673469,44.89795918367347
867,2018-06-16 10:45:00,346,7.22543352601156,48.554913294797686,44.21965317919075
868,2018-06-05 18:30:00,21,23.80952380952381,38.095238095238095,38.095238095238095
869,2018-06-04 23:45:00,65,21.53846153846154,36.92307692307692,41.53846153846154
870,2018-06-09 01:15:00,49,8.16326530612245,55.10204081632653,36.734693877551024
871,2018-06-04 00:30:00,59,16.949152542372882,33.898305084745765,49.152542372881356
872,2018-06-15 22:15:00,349,13.180515759312321,49.570200573065904,37.249283667621775
873,2018-06-19 01:45:00,377,12.46684350132626,54.11140583554376,33.42175066312998
874,2018-06-09 15:00:00,57,8.771929824561404,49.12280701754386,42.10526315789474
875,2018-06-18 11:00:00,375,9.6,48.0,42.4
876,2018-06-04 21:45:00,70,15.714285714285714,38.57142857142857,45.714285714285715
877,2018-06-14 14:45:00,44,11.363636363636363,45.45454545454545,43.18181818181818
878,2018-06-04 11:00:00,99,9.090909090909092,48.484848484848484,42.42424242424242
879,2018-06-13 16:45:00,58,6.896551724137931,60.3448275862069,32.758620689655174
880,2018-06-18 06:45:00,243,11.934156378600823,47.73662551440329,40.32921810699588
881,2018-06-06 01:45:00,33,6.0606060606060606,54.54545454545455,39.39393939393939
882,2018-06-15 21:15:00,395,15.443037974683545,40.25316455696203,44.30379746835443
883,2018-06-13 15:30:00,51,9.803921568627452,62.745098039215684,27.45098039215686
884,2018-06-10 03:30:00,48,8.333333333333334,33.333333333333336,58.333333333333336
885,2018-06-12 18:00:00,43,11.627906976744185,62.7906976744186,25.58139534883721
886,2018-06-16 04:00:00,362,12.154696132596685,43.92265193370166,43.92265193370166
887,2018-06-06 15:45:00,52,7.6923076923076925,36.53846153846154,55.76923076923077
